internalTaxonId,scientificName,name,language,main
61432919,Eudynamys orientalis,Eastern Koel,English,true
61469878,Psilopogon asiaticus,Blue-throated Barbet,English,true
61469908,Psilopogon chersonesus,Turquoise-throated Barbet,English,true
61487852,Picumnus exilis,Golden-spangled Piculet,English,true
61488027,Picumnus nigropunctatus,Black-spotted Piculet,English,true
61517196,Dinopium benghalense,Black-rumped Flameback,English,true
61517218,Dinopium psarodes,Lesser Crimson-backed Flameback,English,false
61517218,Dinopium psarodes,Lesser Sri Lanka Flameback,English,true
61534039,Colaptes aeruginosus,Bronze-winged Woodpecker,English,true
61536191,Celeus flavescens,Blond-crested Woodpecker,English,true
61553308,Dryobates cathpharius,Scarlet-breasted Woodpecker,English,true
61553315,Dryobates pernyii,Crimson-breasted Woodpecker,English,true
61567591,Aulacorhynchus sulcatus,Groove-billed Toucanet,English,true
61612961,Lophoceros fasciatus,Congo Pied Hornbill,English,true
61627052,Merops variegatus,Blue-breasted Bee-eater,English,true
61627085,Merops lafresnayii,Ethiopian Bee-eater,English,true
61634607,Momotus momota,Amazonian Motmot,English,true
61634940,Momotus bahamensis,Trinidad Motmot,English,true
61650582,Corythornis cristatus,Malachite Kingfisher,English,true
61655451,Ceyx melanurus,North Philippine Dwarf-kingfisher,English,true
61655468,Ceyx mindanensis,South Philippine Dwarf-Kingfisher,English,true
61658565,Ceyx erithaca,Oriental Dwarf-kingfisher,English,true
61659795,Ceyx wallacii,Sula Dwarf-kingfisher,English,true
61686959,Trogon violaceus,Violaceous Trogon,English,true
61687964,Trogon surrucura,Southern Surucua Trogon,English,true
61688072,Trogon aurantius,Northern Surucua Trogon,English,true
61692251,Trogon collaris,Collared Trogon,English,true
61709172,Circus spilothorax,Papuan Harrier,English,true
61741660,Bubo cinerascens,Greyish Eagle-owl,English,true
61752097,Bubo magellanicus,Magellanic Horned Owl,English,true
61767847,Megascops guatemalae,Guatemalan Screech-owl,English,true
61769583,Megascops vermiculatus,Vermiculated Screech-owl,English,true
61781834,Ptilopsis leucotis,Northern White-faced Owl,English,true
61781923,Ptilopsis granti,Southern White-faced Owl,English,true
61789630,Automolus leucophthalmus,White-eyed Foliage-gleaner,English,true
61791135,Glaucidium gnoma,Mountain Pygmy-owl,English,true
61791401,Glaucidium californicum,Northern Pygmy-owl,English,true
61791597,Glaucidium cobanense,Guatemalan Pygmy-owl,English,true
61791676,Glaucidium hoskinsii,Baja Pygmy-owl,English,true
61815999,Glaucidium brasilianum,Ferruginous Pygmy-owl,English,true
61816442,Glaucidium tucumanum,Tucuman Pygmy-owl,English,true
61855263,Otus bakkamoena,Indian Scops-owl,English,true
61859106,Otus lempiji,Sunda Scops-owl,English,true
61914670,Otus senegalensis,African Scops-owl,English,true
61958763,Diopsittaca nobilis,Northern Red-shouldered Macaw,English,true
61958866,Diopsittaca cumanensis,Southern Red-shouldered Macaw,English,true
61999582,Hypnelus ruficollis,Russet-throated Puffbird,English,true
61999682,Hypnelus bicinctus,Two-banded Puffbird,English,true
62015238,Haematopus ater,Blackish Oystercatcher,English,true
62023787,Ninox boobook,Southern Boobook,English,true
62023823,Ninox leucopsis,Tasmanian Boobook,English,true
62023843,Ninox novaeseelandiae,Morepork,English,true
62049529,Chrysophlegma humii,Chequer-throated Yellownape,English,true
62049548,Chrysophlegma mentale,Javan Yellownape,English,true
62114375,Podiceps occipitalis,Southern Silvery Grebe,English,true
62120280,Gallinula galeata,Common Gallinule,English,true
62154828,Rallus longirostris,Mangrove Rail,English,true
62169677,Fulica americana,American Coot,English,true
62178398,Coenocorypha barrierensis,North Island Snipe,English,true
62181349,Pionites xanthomerius,Western White-bellied Parrot,English,false
62181349,Pionites xanthomerius,Black-legged Parrot,English,true
62220237,Ramphastos citreolaemus,Citron-throated Toucan,English,true
62288672,Turnix varius,Painted Buttonquail,English,true
62289271,Prosobonia parvirostris,Tuamotu Sandpiper,English,true
62290539,Otus sulaensis,Sula Scops-owl,English,true
62290590,Otus manadensis,Sulawesi Scops-owl,English,true
62291168,Charadrius aquilonius,New Zealand Dotterel,English,false
62291168,Charadrius aquilonius,Northern New Zealand Dotterel,English,false
62291168,Charadrius aquilonius,Northern Red-breasted Plover,English,true
62292583,Coracopsis sibilans,Comoro Parrot,English,true
22678949,Coturnix japonica,Japanese Quail,English,true
22679287,Crossoptilon harmani,Tibetan Eared Pheasant,English,false
22679287,Crossoptilon harmani,Tibetan Eared-Pheasant,English,false
22679287,Crossoptilon harmani,Tibetan Eared-pheasant,English,true
22680178,Anas fulvigula,Mottled Duck,English,true
22681562,Meiglyptes tukki,Buff-necked Woodpecker,English,true
22681732,Cryptolybia olivacea,Barbican olivâtre,French,false
22681732,Cryptolybia olivacea,Green Barbet,English,true
22681994,Pteroglossus viridis,Green Araçari,English,true
22683796,Urocolius indicus,Coliou quiriva,French,false
22683796,Urocolius indicus,Red-faced Mousebird,English,true
22684232,Centropus andamanensis,Andaman Coucal,English,true
22687668,Lampornis amethystinus,Amethyst-throated Mountaingem,English,false
22687668,Lampornis amethystinus,Amethyst-throated Hummingbird,English,true
22688355,Tauraco leucotis,Touraco à joues blanches,French,false
22688355,Tauraco leucotis,White-cheeked Turaco,English,true
22689504,Asio stygius,Stygian Owl,English,true
22689603,Batrachostomus moniliger,Ceylon Frogmouth,English,false
22689603,Batrachostomus moniliger,Sri Lanka Frogmouth,English,true
22690736,Zenaida macroura,American Mourning Dove,English,false
22690736,Zenaida macroura,Mourning Dove,English,true
22690768,Columbina squammata,Scaled Dove,English,true
22690799,Columbina cruziana,Croaking Ground Dove,English,false
22690799,Columbina cruziana,Croaking Ground-Dove,English,false
22690799,Columbina cruziana,Croaking Ground-dove,English,true
22692199,Psophia leucoptera,White-winged Trumpeter,English,true
22692640,Amaurornis phoenicurus,White-breasted Waterhen,English,true
22693852,Charadrius falklandicus,Two-banded Plover,English,true
22694961,Aviceda subcristata,Pacific Baza,English,true
22695293,Spilornis cheela,Crested Serpent Eagle,English,false
22695293,Spilornis cheela,Crested Serpent-eagle,English,true
22696067,Aquila verreauxii,Black Eagle,English,false
22696067,Aquila verreauxii,Aigle de Verreaux,French,false
22696067,Aquila verreauxii,Verreaux's Eagle,English,true
22697028,Ardea sumatrana,Great-billed Heron,English,true
22703384,Grallaricula ochraceifrons,Tororoi de Frente Ocrácea,Spanish; Castilian,false
22703384,Grallaricula ochraceifrons,Ochre-fronted Antpitta,English,true
22725334,Trichoglossus moluccanus,Rainbow Lorikeet,English,true
22726208,Pteroglossus sanguineus,Stripe-billed Araçari,English,true
22726601,Ceyx margarethae,Dimorphic Dwarf-kingfisher,English,true
22727035,Galbula albirostris,Yellow-billed Jacamar,English,true
22727697,Accipiter tachiro,African Goshawk,English,true
22729569,Crypturellus erythropus,Red-legged Tinamou,English,true
22733956,Zenaida asiatica,White-winged Dove,English,true
22734618,Staphida torqueola,Indochinese Yuhina,English,true
61434337,Cacomantis variolosus,Brush Cuckoo,English,true
61859151,Otus semitorques,Japanese Scops-owl,English,true
102998975,Pitta morotaiensis,Morotai Pitta,English,true
103656357,Erythropitta inspeculata,Talaud Pitta,English,true
103656367,Erythropitta caeruleitorques,Sangihe Pitta,English,true
103656371,Erythropitta palliceps,Siau Pitta,English,true
103656444,Erythropitta macklotii,Papuan Pitta,English,true
103656944,Eurylaimus javanicus,Banded Broadbill,English,false
103656944,Eurylaimus javanicus,Javan Broadbill,English,true
103657286,Epinecrophylla hoffmannsi,Eastern Ornate Antwren,English,true
103658669,Drymophila klagesi,Klages's Antbird,English,true
22730409,Gymnopithys bicolor,Bicolored Antbird,English,true
103659822,Poliocrania maculifer,Short-tailed Antbird,English,true
22724765,Myrmornis stictoptera,Northern Wing-banded Antbird,English,true
103660400,Grallaria saltuensis,Perija Antpitta,English,true
103660917,Grallaricula leymebambae,Rufous-breasted Antpitta,English,true
103661265,Deconychura pallida,Southern Long-tailed Woodcreeper,English,true
103661278,Sittasomus griseus,Western Olivaceous Woodcreeper,English,true
22703015,Dendrocincla turdina,Thrush-like Woodcreeper,English,false
22703015,Dendrocincla turdina,Plain-winged Woodcreeper,English,true
103661296,Dendrocolaptes punctipectus,Eastern Barred Woodcreeper,English,true
103670131,Xiphorhynchus guttatoides,Lafresnaye's Woodcreeper,English,true
103670608,Lepidocolaptes duidae,Duida Woodcreeper,English,true
103670637,Lepidocolaptes fuscicapillus,Dusky-capped Woodcreeper,English,true
103671013,Cichlocolaptes holti,Small Pale-browed Treehunter,English,true
103672251,Automolus virgatus,Western Woodhaunter,English,true
22731952,Automolus paraensis,Para Foliage-gleaner,English,true
103672703,Leptasthenura pallida,Pallid Tit-spinetail,English,true
22732009,Asthenes arequipae,Dark-winged Canastero,English,false
22732009,Asthenes arequipae,Arequipa Canastero,English,true
103676648,Pipreola squamipectus,Scaly-breasted Fruiteater,English,true
103677009,Tityra braziliensis,Eastern Black-tailed Tityra,English,true
103677088,Pachyramphus griseigularis,Green-cheeked Becard,English,true
22728535,Laniisoma buckleyi,Andean Mourner,English,true
103680373,Leptopogon albidiventer,White-bellied Flycatcher,English,true
22731695,Tolmomyias viridiceps,Olive-faced Flatbill,English,true
22734941,Microptilotis cinereifrons,Elegant Honeyeater,English,true
22704697,Gerygone hypoxantha,Biak Gerygone,English,true
103691282,Calamanthus montanellus,Western Fieldwren,English,true
103691602,Pitohui uropygialis,Southern Variable Pitohui,English,true
103691575,Daphoenositta papuensis,Papuan Sittella,English,true
103692733,Oriolus consanguineus,Black-and-crimson Oriole,English,true
103693015,Paramythia olivacea,Western Crested Berrypecker,English,true
103693170,Ptilorrhoa geislerorum,Dimorphic Jewel-babbler,English,true
103693208,Cinclosoma marginatum,Western Quail-thrush,English,true
103693230,Cinclosoma alisteri,Nullarbor Quail-thrush,English,true
103693247,Falcunculus leucogaster,Western Shrike-tit,English,true
103693575,Pteruthius aeralatus,White-browed Shrike-babbler,English,true
103693709,Hylophilus griseiventris,Lemon-chested Greenlet,English,true
103694114,Pericrocotus albifrons,Jerdon's Minivet,English,true
103694129,Pericrocotus montanus,Grey-throated Minivet,English,true
103702904,Lalage conjuncta,Mussau Triller,English,true
103702994,Lalage minor,Southern Black-and-white Triller,English,true
103703525,Cracticus argenteus,Silver-backed Butcherbird,English,true
103703653,Cyanolanius comorensis,Comoro Blue Vanga,English,true
103703914,Tephrodornis affinis,Sri Lanka Wood-shrike,English,false
103703914,Tephrodornis affinis,Sri Lanka Woodshrike,English,true
103680670,Myiotriccus phoenicurus,Eastern Ornate Flycatcher,English,true
104009008,Zimmerius petersi,Venezuelan Tyrannulet,English,true
22731687,Stigmatura bahiae,Bahia Wagtail-tyrant,English,true
103681074,Euscarthmus fulviceps,Tawny-fronted Pygmy-tyrant,English,true
103681211,Elaenia sordida,Brazilian Elaenia,English,true
103681276,Elaenia brachyptera,Coopmans's Elaenia,English,true
103681580,Myiopagis cinerea,Amazonian Grey Elaenia,English,true
103681584,Myiopagis parambae,Choco Grey Elaenia,English,true
103681912,Phaeomyias tumbezana,Tumbes Tyrannulet,English,true
22731714,Myiodynastes solitarius,Solitary Flycatcher,English,false
22731714,Myiodynastes solitarius,Southern Streaked Flycatcher,English,true
103682320,Sirystes albocinereus,White-rumped Sirystes,English,true
103682795,Ochthoeca thoracica,Chestnut-belted Chat-tyrant,English,true
22731705,Knipolegus cabanisi,Plumbeous Andean-Tyrant,English,false
22731705,Knipolegus cabanisi,Plumbeous Tyrant,English,false
22731705,Knipolegus cabanisi,Plumbeous Black-tyrant,English,true
103683917,Contopus bogotensis,Northern Tropical Pewee,English,true
22736077,Sericulus ardens,Flame Bowerbird,English,true
103684164,Amytornis modestus,Thick-billed Grasswren,English,true
103685045,Entomyzon albipennis,White-quilled Honeyeater,English,true
22707847,Batis dimorpha,Malawi Batis,English,true
103706204,Laniarius holomelas,Albertine Sooty Boubou,English,true
103714645,Symposiachrus ateralbus,Djaul Monarch,English,true
103713884,Symposiachrus malaitae,Malaita Monarch,English,true
103715597,Trochocercus bivittatus,Eastern Crested-flycatcher,English,true
103716224,Terpsiphone batesi,Bates's Paradise-flycatcher,English,true
103718714,Lanius phoenicuroides,Red-tailed Shrike,English,true
103719063,Platysmurus aterrimus,Bornean Black Magpie,English,true
103719397,Urocissa xanthomelana,White-winged Magpie,English,true
103727443,Nucifraga hemispila,Southern Nutcracker,English,true
103730878,Rhamphocharis piperata,Spotted Berrypecker,English,true
103734886,Petroica dannefaerdi,Snares Tomtit,English,true
103735022,Petroica longipes,North Island Robin,English,true
103735485,Monachella coultasi,New Britain Flyrobin,English,true
22724769,Microeca tormenti,Kimberley Flyrobin,English,true
103753484,Heteromyias armiti,Black-capped Robin,English,true
103761508,Poecile hyrcanus,Caspian Tit,English,true
103761672,Cyanistes teneriffae,African Blue Tit,English,true
22711864,Melaniparus pallidiventris,Cinnamon-breasted Tit,English,true
103817309,Bleda ugandae,Yellow-eyed Bristlebill,English,true
103817506,Atimastillas flavigula,Pale-throated Greenbul,English,true
22712821,Arizelocichla striifacies,Olive-headed Greenbul,English,false
22712821,Arizelocichla striifacies,Olive-headed Bulbul,English,true
103818240,Arizelocichla fusciceps,Black-browed Mountain Greenbul,English,true
103818289,Arizelocichla chlorigula,Yellow-throated Mountain Greenbul,English,true
103818359,Arizelocichla neumanni,Uluguru Mountain Greenbul,English,true
103822693,Hemixos cinereus,Cinereous Bulbul,English,true
103823501,Hypsipetes catarmanensis,Camiguin Bulbul,English,true
103823597,Hypsipetes haynaldi,Sulu Bulbul,English,true
103823979,Hypsipetes moheliensis,Moheli Bulbul,English,true
103841956,Hypsipetes chloris,Halmahera Golden Bulbul,English,true
103842733,Hypsipetes longirostris,Sula Golden Bulbul,English,true
103840832,Hypsipetes mysticalis,Buru Golden Bulbul,English,true
22729503,Phylloscopus orientalis,Balkan Warbler,English,false
22729503,Phylloscopus orientalis,Eastern Bonelli's Warbler,English,true
103845702,Phylloscopus plumbeitarsus,Two-barred Warbler,English,true
103845868,Phylloscopus examinandus,Kamchatka Leaf-warbler,English,true
22736055,Aegithalos bonvaloti,Black-browed Bushtit,English,false
22736055,Aegithalos bonvaloti,Pere Bonvalot's Tit,English,false
22736055,Aegithalos bonvaloti,Père Bonvalot's Tit,English,false
22736055,Aegithalos bonvaloti,Black-browed Tit,English,true
103871974,Aegithalos glaucogularis,Silver-throated Bushtit,English,false
103871974,Aegithalos glaucogularis,Silver-throated Tit,English,true
103872756,Sylvia atriceps,Ruwenzori Hill-babbler,English,true
103795115,Cincloramphus macrurus,Papuan Grassbird,English,true
103798418,Poodytes caudatus,Snares Fernbird,English,true
103799569,Robsonius thompsoni,Sierra Madre Ground-warbler,English,true
103811905,Delichon lagopodum,Eastern House Martin,English,true
103879474,Rhopophilus albosuperciliaris,Tarim Hill-warbler,English,true
103894733,Mixornis prillwitzi,Kangean Tit-babbler,English,true
103765243,Mirafra fasciolata,Eastern Clapper Lark,English,true
103765827,Eremalauda eremodites,Arabian Lark,English,true
103766657,Sylvietta leucopsis,Eastern Crombec,English,true
103871484,Onychognathus neumanni,Neumann's Starling,English,true
103771124,Neomixis pallidior,Subdesert Jery,English,true
103872135,Lamprotornis benguelensis,Benguela Long-tailed Starling,English,true
103872163,Lamprotornis violacior,Cunene Long-tailed Starling,English,true
103772009,Artisornis sousae,Long-billed Tailorbird,English,false
103772009,Artisornis sousae,Mozambique Forest-warbler,English,true
103878667,Mino kreffti,Long-tailed Myna ,English,true
103772661,Apalis flavocincta,Brown-tailed Apalis,English,true
22730924,Calamonastes stierlingi,Stierling's Wren-warbler,English,true
103774831,Camaroptera toroensis,Tawny-breasted Camaroptera,English,true
103879069,Stizorhina finschi,Finsch's Flycatcher-thrush,English,true
103778615,Orthotomus chloronotus,Green-backed Tailorbird,English,true
22734059,Helopsaltes amnicola,Sakhalin Grasshopper-warbler,English,true
103887388,Psophocichla simensis,Ethiopian Thrush,English,true
103869271,Pellorneum nigrocapitatum,Black-capped Babbler,English,true
103869689,Gypsophila calcicola,Rufous Limestone-babbler,English,true
103888627,Turdus sanchezorum,Varzea Thrush,English,true
103871336,Phyllanthus bohndorffi,Grey-caped Capuchin Babbler,English,true
22736111,Turdus eunomus,Dusky Thrush,English,true
103871982,Ianthocincla cinereiceps,Eastern Moustached Laughingthrush,English,true
103872201,Pterorhinus monachus,Hainan Laughingthrush,English,true
103874754,Montecincla meridionalis,Travancore Laughingthrush,English,false
103874754,Montecincla meridionalis,Ashambu Chilappan,English,true
103874145,Montecincla jerdoni,Banasura Laughingthrush,English,false
103874145,Montecincla jerdoni,Banasura Chilappan,English,true
103878757,Liocichla ripponi,Scarlet-faced Liocichla,English,true
103757396,Niltava oatesi,Large Vivid Niltava,English,true
103879283,Actinodura radcliffei,Eastern Spectacled Barwing,English,true
103758091,Cyanoptila cumatilis,Zappey's Flycatcher,English,true
103880146,Sitta cinnamoventris,Chestnut-bellied Nuthatch,English,true
103880163,Sitta neglecta,Burmese Nuthatch,English,true
103813598,Estrilda atricapilla,Black-headed Waxbill,English,true
103758862,Eumyias ruficrissa,Rufous-vented Flycatcher,English,true
103881940,Sitta przewalskii,Przewalski's Nuthatch,English,false
103881940,Sitta przewalskii,Przevalski's Nuthatch,English,true
103815110,Coccopygia bocagei,Angola Waxbill,English,true
22735640,Stiphrornis pyrrholaemus,Olive-backed Forest-robin,English,true
103815089,Coccopygia quartinia,Yellow-bellied Waxbill,English,true
103766866,Sheppardia poensis,Short-tailed Akalat,English,true
103866352,Heinrichia simplex,Minahasa Shortwing,English,true
103866603,Brachypteryx cruralis,Himalayan Shortwing,English,true
103866607,Brachypteryx sinensis,Chinese Shortwing,English,true
103818044,Taeniopygia castanotis,Zebra Finch,English,false
103818044,Taeniopygia castanotis,Australian Zebra Finch,English,true
103866611,Brachypteryx goodfellowi,Taiwan Shortwing,English,true
103866625,Brachypteryx poliogyna,Philippine Shortwing,English,true
103866639,Brachypteryx saturata,Sumatran Shortwing,English,true
103866688,Brachypteryx floris,Flores Shortwing,English,true
103887005,Cistothorus stellaris,Sedge Wren,English,true
103767625,Larvivora tanensis,Izu Robin,English,true
103888330,Pheugopedius schulenbergi,Grey-browed Wren,English,true
103889940,Cyphorhinus dichrous,Northern Chestnut-breasted Wren,English,true
103773966,Oenanthe seebohmi,Black-throated Wheatear,English,true
103774137,Oenanthe frenata,Rusty-breasted Wheatear,English,true
103867212,Hylocitrea bonthaina,Southern Hylocitrea,English,true
103775437,Chloropsis lazulina,Greyish-crowned Leafbird,English,true
103775599,Chloropsis moluccensis,Blue-winged Leafbird,English,true
103868436,Euphonia flavifrons,Lesser Antillean Euphonia,English,true
103792599,Deleornis axillaris,Grey-headed Sunbird,English,true
103868426,Euphonia sclateri,Puerto Rican Euphonia,English,true
103823664,Hemignathus affinis,Maui Nukupuu,English,true
103811957,Ploceus upembae,Upemba Masked Weaver,English,true
103812253,Ploceus castaneofuscus,Chestnut-and-black Weaver,English,true
103812651,Anaplectes jubaensis,Red Weaver,English,true
103761521,Crithagra striatipectus,Stripe-breasted Seedeater,English,true
103812699,Lagonosticta umbrinodorsalis,Chad Firefinch,English,true
103812929,Lagonosticta vinacea,Vinaceous Firefinch,English,true
103813097,Lagonosticta nigricollis,Grey Firefinch,English,true
103834496,Carpodacus verreauxii,Sharpe's Rosefinch,English,true
103834794,Carpodacus formosanus,Taiwan Rosefinch,English,true
103835324,Carpodacus stoliczkae,Pale Rosefinch,English,true
22734062,Myiomela cambodiana,Cambodian White-tailed Robin,English,false
22734062,Myiomela cambodiana,Cambodian Blue Robin,English,true
103764849,Chrysocorythus mindanensis,Mindanao Serin,English,true
22734808,Emberiza sahari,House Bunting,English,true
103768825,Chlorospingus hypophaeus,Orange-throated Bush-tanager,English,true
22724905,Arremon assimilis,Grey-browed Brush-finch,English,true
22724893,Arremon basilicus,Sierra Nevada Brush-finch,English,true
22724899,Arremon perijanus,Perija Brush-finch,English,true
22724911,Arremon phaeopleurus,Caracas Brush-finch,English,true
22724917,Arremon phygas,Paria Brush-finch,English,true
103771596,Arremon axillaris,Yellow-mandibled Sparrow,English,true
103711391,Myiagra cervinicolor,Djaul Flycatcher,English,true
22717059,Mirafra sharpii,Somali Lark,English,false
22717059,Mirafra sharpii,Sharpe's Lark,English,true
103891813,Zosterops kaffensis,Kafa White-eye,English,true
103891253,Zosterops mbuluensis,Mbulu White-eye,English,true
22713957,Zosterops silvanus,Taita White-eye,English,true
103693418,Pachycephala orioloides,Oriole Whistler,English,true
103693448,Pachycephala vitiensis,Fiji Whistler,English,true
103798427,Cinnyris prigoginei,Prigogine's Double-collared Sunbird,English,true
103798409,Cinnyris stuhlmanni,Ruwenzori Double-collared Sunbird,English,true
103799620,Cinnyris usambaricus,Usambara Double-collared Sunbird,English,true
103771846,Arremon nigriceps,Maranon Sparrow,English,true
22721102,Junco insularis,Guadalupe Junco,English,true
22721115,Passerculus rostratus,Large-billed Sparrow,English,true
103797518,Cinnyris gertrudis,Western Miombo Sunbird,English,true
103792631,Anthreptes griseigularis,Grey-throated Sunbird,English,true
103792796,Anthreptes tephrolaemus,Grey-chinned Sunbird,English,true
103673988,Asthenes ayacuchensis,Ayacucho Thistletail,English,true
103778680,Arachnothera dilutior,Palawan Spiderhunter,English,true
103792501,Arachnothera modesta,Grey-breasted Spiderhunter,English,true
103795278,Leptocoma juliae,Orange-lined Sunbird,English,true
103795247,Leptocoma brasiliana,Maroon-bellied Sunbird,English,true
103800445,Cinnyris melanogastrus,Gorgeous Sunbird,English,true
103801517,Cinnyris tsavoensis,Tsavo Sunbird,English,true
103804002,Cinnyris hellmayri,Arabian Sunbird,English,true
103804169,Cinnyris idenburgi,Rand's Sunbird,English,true
103804289,Cinnyris voeltzkowi,Moheli Sunbird,English,true
103804263,Cinnyris moebii,Grand Comoro Sunbird,English,true
103804493,Aethopyga vigorsii,Sahyadri Sunbird,English,true
103804369,Aethopyga temminckii,Temminck's Sunbird,English,true
103809131,Aethopyga guimarasensis,Maroon-naped Sunbird,English,true
103687306,Myzomela longirostris,Long-billed Myzomela,English,true
103693410,Pachycephala fulvotincta,Rusty-breasted Whistler,English,true
103810497,Aethopyga latouchii,Fork-tailed Sunbird,English,true
103702544,Edolisoma pygmaeum,New Georgia Cicadabird,English,true
103891950,Zosterops chrysolaemus,Black-fronted White-eye,English,true
103892045,Zosterops crookshanki,Oya Tabu White-eye,English,true
22713779,Apalis argentea,Kungwe Apalis,English,true
103707852,Rhipidura sauli,Tablas Fantail,English,true
103707879,Rhipidura albiventris,Visayan Fantail,English,true
103708706,Rhipidura samarensis,Visayan Blue Fantail,English,true
103702615,Edolisoma rostratum,Rossel Cicadabird,English,true
103776986,Prinia superciliaris,Hill Prinia,English,true
103709193,Rhipidura bouruensis,Buru Fantail,English,true
103777454,Prinia sonitans,Chinese Prinia,English,true
103769400,Ficedula elisae,Green-backed Flycatcher,English,true
103709405,Rhipidura coultasi,White-gorgeted Fantail,English,true
103709532,Rhipidura nigritorquis,Philippine Pied Fantail,English,true
103776140,Dicaeum minullum,Plain Flowerpecker,English,true
103776352,Dicaeum schistaceiceps,Halmahera Flowerpecker,English,true
103776714,Dicaeum hanieli,Timor Flowerpecker,English,true
103776669,Dicaeum wilhelminae,Sumba Flowerpecker,English,true
103776954,Dicaeum beccarii,Sumatran Flowerpecker,English,true
103777452,Dicaeum cambodianum,Cambodian Flowerpecker,English,true
103777506,Dicaeum luzoniense,Fire-throated Flowerpecker,English,true
103778239,Dicaeum ignicolle,Aru Flowerpecker,English,true
103710745,Rhipidura rufilateralis,Taveuni Streaked Fantail,English,true
103815539,Riparia chinensis,Asian Plain Martin,English,true
103710807,Rhipidura layardi,Fiji Streaked Fantail,English,true
22735714,Rhipidura albiscapa,Grey Fantail,English,true
22734033,Acrocephalus orientalis,Oriental Reed Warbler,English,false
22734033,Acrocephalus orientalis,Oriental Reed-Warbler,English,false
22734033,Acrocephalus orientalis,Oriental Reed-warbler,English,true
103820648,Anthus peruvianus,Peruvian Pipit,English,true
103767684,Emberiza goslingi,Grey-throated Bunting,English,true
103711188,Myiagra castaneigularis,Chestnut-throated Flycatcher,English,true
103773992,Atlapetes meridae,Merida Brush-finch,English,true
103774244,Atlapetes crassus,Choco Brush-finch,English,true
103774363,Atlapetes nigrifrons,Black-fronted Brush-finch,English,true
103826151,Rubigula flaviventris,Black-crested Bulbul,English,true
103774870,Atlapetes paynteri,Cream-crowned Brush-finch,English,true
103826116,Rubigula gularis,Flame-throated Bulbul,English,true
103827210,Rubigula montis,Bornean Bulbul,English,true
103727711,Cyanolyca quindiuna,Quindio Jay,English,true
103834499,Pycnonotus leucops,Pale-faced Bulbul,English,true
103895765,Cyanoderma bicolor,Grey-hooded Babbler,English,true
103766226,Calandrella dukhunensis,Eastern Short-toed Lark,English,false
103766226,Calandrella dukhunensis,Mongolian Short-toed Lark,English,true
104005790,Ptyonoprogne rufigula,Red-throated Rock Martin,English,true
103870738,Acridotheres leucocephalus,Vinous-breasted Myna,English,true
103893527,Copsychus mindanensis,Philippine Magpie-robin,English,true
103894735,Kittacincla superciliaris,Visayan Shama,English,true
22736114,Tarsiger rufilatus,Himalayan Bluetail,English,false
22736114,Tarsiger rufilatus,Himalayan Bush-robin,English,true
103761453,Cyornis stresemanni,Sumba Jungle-flycatcher,English,true
103761646,Cyornis camarinensis,Rufous-breasted Blue-flycatcher,English,true
103761859,Cyornis sumatrensis,Indochinese Blue-flycatcher,English,true
103762252,Cyornis glaucicomans,Chinese Blue-flycatcher,English,true
103762270,Cyornis djampeanus,Tanahjampea Blue-flycatcher,English,true
103879271,Zoothera griseiceps,Sichuan Forest Thrush,English,true
103821482,Anthus nyassae,Woodland Pipit,English,true
103879831,Zoothera atrigena,Bougainville Thrush,English,true
22734111,Turdus abyssinicus,Northern Olive Thrush,English,false
22734111,Turdus abyssinicus,Abyssinian Thrush,English,true
22734114,Turdus roehli,Usambara Thrush,English,true
103890067,Turdus anthracinus,Sombre Thrush,English,true
103891001,Turdus debilis,Floodplain Thrush,English,true
103891016,Turdus arthuri,Campina Thrush,English,true
103891941,Turdus rubripes,Western Red-legged Thrush,English,true
103891946,Turdus ardosiaceus,Eastern Red-legged Thrush,English,true
103891972,Turdus simillimus,Indian Blackbird,English,true
103891997,Turdus niveiceps,Taiwan Thrush,English,true
22688449,Tyto nigrobrunnea,Sula Barn-owl,English,false
22688449,Tyto nigrobrunnea,Taliabu Masked Owl,English,false
22688449,Tyto nigrobrunnea,Taliabu Masked-Owl,English,false
22688449,Tyto nigrobrunnea,Taliabu Owl,English,false
22688449,Tyto nigrobrunnea,Lechuza de la Taliabu,Spanish; Castilian,false
22688449,Tyto nigrobrunnea,Taliabu Masked-owl,English,true
22709711,Larvivora ruficeps,Rufous-headed Robin,English,true
22712705,Pycnonotus nieuwenhuisii,Blue-wattled Bulbul,English,true
62290488,Otus mendeni,Banggai Scops-owl,English,true
22714696,Acrocephalus paludicola,Phragmite aquatique,French,false
22714696,Acrocephalus paludicola,Aquatic Warbler,English,true
22696165,Nisaetus bartelsi,Javan Hawk-Eagle,English,false
22696165,Nisaetus bartelsi,Aguila-azor de Java,Spanish; Castilian,false
22696165,Nisaetus bartelsi,Javan Hawk-eagle,English,true
22725499,Ninox reyi,Sulu Boobook,English,true
22727234,Mulleripicus fuliginosus,Southern Sooty Woodpecker,English,true
22707285,Symposiachrus sacerdotum,Flores Monarch,English,true
22680339,Marmaronetta angustirostris,Marbled Duck,English,false
22680339,Marmaronetta angustirostris,Sarcelle marbrée,French,false
22680339,Marmaronetta angustirostris,Marbled Teal,English,true
22692509,Lewinia mirifica,Brown-banded Rail,English,true
22709399,Ficedula bonthaina,Lompobatang Flycatcher,English,false
22709399,Ficedula bonthaina,Lompobattang Flycatcher,English,true
